# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: PSc010167   15 0.11940 0.11880 39.62381 15.57410  0.00000  0.05314
SN: PSc010174   15 0.21920 0.21800 40.07411  0.27100  0.00000  0.05344
SN: PSc010178   15 0.37550 0.37500 41.44564  0.12920  0.00000  0.01842
SN: PSc010191   15 0.38690 0.38640 41.59849  0.14080  0.00000  0.01226
SN: PSc010199   15 0.25730 0.25655 40.56115  0.16890  0.00000  0.01565
SN: PSc010203   15 0.08730 0.08670 37.84630  0.11300  0.00000  0.02830
SN: PSc010222   15 0.40810 0.40740 41.79183  0.16310  0.00000  0.01576
SN: PSc010230   15 0.30320 0.30250 41.16188  0.16680  0.00000  0.01097
SN: PSc010430   15 0.32650 0.32590 41.07668  0.16830  0.00000  0.01537
SN: PSc020026   15 0.32060 0.31990 41.26206  0.12760  0.00000  0.03341
SN: PSc020027   15 0.10980 0.10910 38.64780  0.15580  0.00000  0.02678
SN: PSc020034   15 0.19910 0.19840 39.76712  0.19180  0.00000  0.04794
SN: PSc020047   15 0.26610 0.26500 41.73852  0.36290  0.00000  0.04031
SN: PSc020056   15 0.12270 0.12223 38.60170  0.18690  0.00000  0.01762
SN: PSc020057   15 0.23600 0.23552 40.30380  0.15920  0.00000  0.02169
SN: PSc020071   15 0.22450 0.22366 41.11316  4.03290  0.00000  0.11142
SN: PSc020096   15 0.22550 0.22500 40.11704  0.14820  0.00000  0.02162
SN: PSc020104   15 0.30630 0.30510 41.17014  0.18220  0.00000  0.02306
SN: PSc020120   15 0.26820 0.26673 40.83882  0.20110  0.00000  0.01604
SN: PSc020148   15 0.10230 0.10170 38.27183  0.12640  0.00000  0.01405
SN: PSc020176   15 0.26040 0.26000 40.56717  0.15770  0.00000  0.02216
SN: PSc020194   15 0.24580 0.24460 40.44604  0.26190  0.00000  0.03099
SN: PSc020198   15 0.36080 0.36020 41.73800  0.20570  0.00000  0.01256
SN: PSc030005   15 0.42020 0.41950 41.65092  0.24630  0.00000  0.01439
SN: PSc030007   15 0.25980 0.25940 40.51245  0.24850  0.00000  0.04680
SN: PSc030063   15 0.37870 0.37773 41.61724  0.20330  0.00000  0.01539
SN: PSc030066   15 0.22530 0.22410 40.18128  0.14650  0.00000  0.02889
SN: PSc030068   15 0.29630 0.29560 41.81587  0.29840  0.00000  0.01143
SN: PSc030077   15 0.35250 0.35200 41.27603  0.24420  0.00000  0.03213
SN: PSc030216   15 0.19840 0.19800 40.75942  9.34810  0.00000  0.03371
SN: PSc030245   15 0.58070 0.58000 42.38672  0.17830  0.00000  0.05444
SN: PSc030252   15 0.32570 0.32500 41.35277  0.22500  0.00000  0.02726
SN: PSc030263   15 0.29910 0.29840 40.76367  0.16490  0.00000  0.01712
SN: PSc040098   15 0.30700 0.30635 41.40447  0.22880  0.00000  0.07778
SN: PSc040121   15 0.32220 0.32170 41.03525  0.17770  0.00000  0.01322
SN: PSc040137   15 0.44740 0.44700 41.89567  0.18060  0.00000  0.03402
SN: PSc040139   15 0.26730 0.26700 40.43578  0.26080  0.00000  0.03896
SN: PSc040147   15 0.24370 0.24330 40.17660  0.25770  0.00000  0.05026
SN: PSc040150   15 0.38150 0.38100 41.65149  0.16780  0.00000  0.01331
SN: PSc040151   15 0.25610 0.25550 40.63032  0.15170  0.00000  0.02218
SN: PSc040163   15 0.41580 0.41510 41.86835  0.16710  0.00000  0.01853
SN: PSc040166   15 0.43990 0.43950 42.22690  0.16550  0.00000  0.05040
SN: PSc040168   15 0.20640 0.20580 40.15866  0.21680  0.00000  0.02618
SN: PSc040170   15 0.18980 0.18910 39.77294  0.13650  0.00000  0.01436
SN: PSc040176   15 0.34770 0.34700 41.38704  0.21290  0.00000  0.02786
SN: PSc040198   15 0.24880 0.24830 40.53911  0.17300  0.00000  0.01750
SN: PSc040316   15 0.44260 0.44220 42.02167  0.23790  0.00000  0.04187
SN: PSc040343   15 0.34280 0.34230 41.35276  0.22540  0.00000  0.03298
SN: PSc040377   15 0.35200 0.35150 41.30716  0.27630  0.00000  0.02893
SN: PSc040434   15 0.65410 0.65340 42.64957  0.17570  0.00000  0.05396
SN: PSc040473   15 0.16110 0.16060 39.24636  0.19640  0.00000  0.02970
SN: PSc040477   15 0.34580 0.34580 41.09544  0.15340  0.00000  0.01789
SN: PSc040511   15 0.31420 0.31420 40.89222  0.18960  0.00000  0.03092
SN: PSc040512   15 0.31530 0.31520 41.20221  0.14390  0.00000  0.01341
SN: PSc040530   15 0.26540 0.26540 40.68692  0.14870  0.00000  0.01265
SN: PSc040540   15 0.60920 0.60880 42.50753  0.21060  0.00000  0.04572
SN: PSc040593   15 0.32240 0.32170 41.22323  0.23630  0.00000  0.02126
SN: PSc040693   15 0.46710 0.46670 42.07112  0.22360  0.00000  0.04377
SN: PSc040782   15 0.33740 0.33730 40.94021  0.23260  0.00000  0.05822
SN: PSc040783   15 0.32860 0.32850 41.21495  0.24020  0.00000  0.03031
SN: PSc050003   15 0.42680 0.42680 41.99690  0.16610  0.00000  0.01855
SN: PSc050004   15 0.44570 0.44530 42.27630  0.19000  0.00000  0.02458
SN: PSc050005   15 0.52830 0.52790 42.21438  0.13800  0.00000  0.02162
SN: PSc050017   15 0.35340 0.35270 41.53716  0.21760  0.00000  0.01828
SN: PSc050064   15 0.60620 0.60555 42.78184  0.14890  0.00000  0.01754
SN: PSc050078   15 0.46370 0.46309 41.93223  0.21910  0.00000  0.06046
SN: PSc050172   15 0.49430 0.49360 41.92884  0.16530  0.00000  0.02430
SN: PSc050201   15 0.55010 0.55000 42.47063  0.13320  0.00000  0.03186
SN: PSc050203   15 0.57610 0.57600 42.57893  0.14350  0.00000  0.03040
SN: PSc050221   15 0.53040 0.53000 42.27856  0.09120  0.00000  0.02883
SN: PSc050251   15 0.38750 0.38720 41.71830  0.19300  0.00000  0.01464
SN: PSc050291   15 0.32540 0.32530 41.33983  0.15880  0.00000  0.01166
SN: PSc050293   15 0.36000 0.36000 41.28067  0.16040  0.00000  0.01405
SN: PSc050296   15 0.35090 0.35080 41.37971  0.13630  0.00000  0.02057
SN: PSc050298   15 0.52240 0.52230 42.03910  0.16810  0.00000  0.02972
SN: PSc050301   15 0.34700 0.34700 41.06878  0.22050  0.00000  0.03645
SN: PSc050303   15 0.32830 0.32820 41.30584  0.23300  0.00000  0.04242
SN: PSc050580   15 0.45040 0.45000 41.89283  0.14170  0.00000  0.01360
SN: PSc050607   15 0.43910 0.43870 41.97063  0.15160  0.00000  0.03201
SN: PSc050617   15 0.37880 0.37840 41.64290  0.19370  0.00000  0.01555
SN: PSc050625   15 0.33290 0.33280 41.22860  0.18220  0.00000  0.01686
SN: PSc050656   15 0.37070 0.37060 41.45839  0.14860  0.00000  0.01779
SN: PSc050665   15 0.58790 0.58790 42.58813  0.13690  0.00000  0.02526
SN: PSc050669   15 0.39290 0.39280 41.55458  0.14120  0.00000  0.01742
SN: PSc051109   15 0.23020 0.23010 40.40347  0.15770  0.00000  0.01870
SN: PSc051129   15 0.38910 0.38903 41.29309  0.19900  0.00000  0.03097
SN: PSc052122   15 0.30830 0.30678 41.25866  0.31390  0.00000  0.02049
SN: PSc052136   15 0.48080 0.48040 42.01026  0.13980  0.00000  0.01637
SN: PSc060004   15 0.49330 0.49267 41.88773  0.29290  0.00000  0.27257
SN: PSc060015   15 0.38480 0.38470 41.60743  0.17050  0.00000  0.01155
SN: PSc060029   15 0.36250 0.36244 41.43768  0.15430  0.00000  0.02709
SN: PSc060053   15 0.48680 0.48672 42.15310  0.18090  0.00000  0.03986
SN: PSc060141   15 0.19030 0.19030 39.89519  0.12620  0.00000  0.01912
SN: PSc060157   15 0.33140 0.33100 40.97296  0.20000  0.00000  0.01590
SN: PSc060169   15 0.40560 0.40550 41.88566  0.24060  0.00000  0.01986
SN: PSc060281   15 0.34250 0.34414 41.22256  0.13630  0.00000  0.02719
SN: PSc060287   15 0.28400 0.28395 40.96845  0.30430  0.00000  0.07746
SN: PSc061139   15 0.32800 0.32800 41.20540  0.18710  0.00000  0.02378
SN: PSc061191   15 0.26970 0.27050 40.82424  0.15290  0.00000  0.01967
SN: PSc061192   15 0.23380 0.23460 40.54326  0.16190  0.00000  0.01711
SN: PSc061197   15 0.32890 0.32970 40.96108  0.17730  0.00000  0.02268
SN: PSc070003   15 0.13640 0.13760 39.15751  0.23250  0.00000  0.03985
SN: PSc070020   15 0.25900 0.26020 41.63131 157.54280  0.00000  0.04138
SN: PSc070054   15 0.44680 0.44670 42.24254  0.17460  0.00000  0.02859
SN: PSc070071   15 0.36760 0.36880 41.59631  0.14170  0.00000  0.04535
SN: PSc070096   15 0.39280 0.39270 41.70208  0.17150  0.00000  0.01406
SN: PSc070110   15 0.27910 0.27990 41.04612  0.22060  0.00000  0.06662
SN: PSc070111   15 0.35260 0.35340 41.42835  0.23190  0.00000  0.02837
SN: PSc070194   15 0.47600 0.47590 42.10879  0.20140  0.00000  0.01751
SN: PSc070200   15 0.43620 0.43700 41.91633  0.22540  0.00000  0.02830
SN: PSc070232   15 0.33300 0.33292 41.83340  0.25160  0.00000  0.06417
SN: PSc070283   15 0.44250 0.44370 42.29463  0.18140  0.00000  0.02325
SN: PSc070293   15 0.33450 0.33530 41.01874  0.25980  0.00000  0.05065
SN: PSc070402   15 0.31650 0.31650 41.16456  0.13350  0.00000  0.01235
SN: PSc070459   15 0.53120 0.53230 42.46370  0.17010  0.00000  0.01600
SN: PSc070470   15 0.35170 0.35260 41.40512  0.15170  0.00000  0.01946
SN: PSc070515   15 0.47380 0.47460 42.03378  0.12680  0.00000  0.01385
SN: PSc070529   15 0.31770 0.31850 40.92457  0.13370  0.00000  0.01983
SN: PSc070530   15 0.31940 0.32020 41.07304  0.21750  0.00000  0.06781
SN: PSc070567   15 0.16900 0.17010 39.49446  0.11370  0.00000  0.01778
SN: PSc070611   15 0.14770 0.14760 39.92728 279.54540  0.00000  0.06599
SN: PSc070612   15 0.55360 0.55360 42.84615  0.18400  0.00000  0.02165
SN: PSc070622   15 0.30680 0.30671 41.98114 260.57670  0.00000  0.02384
SN: PSc070719   15 0.60820 0.60940 42.85478  0.20510  0.00000  0.03698
SN: PSc070955   15 0.34920 0.34910 41.23037  0.14540  0.00000  0.02104
SN: PSc070968   15 0.33560 0.33718 41.47098  0.14680  0.00000  0.02355
SN: PSc070985   15 0.44430 0.44550 41.78156  0.17080  0.00000  0.01547
SN: PSc070986   15 0.34360 0.34480 41.28765  0.14140  0.00000  0.01220
SN: PSc070987   15 0.43300 0.43470 41.95806  0.14760  0.00000  0.02062
SN: PSc070992   15 0.28700 0.28806 41.70371 172.11800  0.00000  0.02248
SN: PSc071007   15 0.48270 0.48390 42.42620  0.18990  0.00000  0.04215
SN: PSc071032   15 0.28380 0.28500 40.99590  0.15710  0.00000  0.03392
SN: PSc071113   15 0.49180 0.49170 42.28508  0.19240  0.00000  0.03628
SN: PSc071245   15 0.47910 0.48030 42.29904  0.14920  0.00000  0.02116
SN: PSc080012   15 0.52310 0.52430 42.37276  0.11420  0.00000  0.02290
SN: PSc080015   15 0.30050 0.30040 40.96289  0.26410  0.00000  0.05166
SN: PSc080028   15 0.27670 0.27790 40.65158  0.16240  0.00000  0.02252
SN: PSc080031   15 0.29160 0.29280 41.13052  0.30130  0.00000  0.09470
SN: PSc080034   15 0.53570 0.53690 42.65392  0.21170  0.00000  0.02476
SN: PSc080048   15 0.32140 0.32220 41.00556  0.13480  0.00000  0.01384
SN: PSc080087   15 0.34390 0.34390 41.58393  0.21610  0.00000  0.06740
SN: PSc080098   15 0.34170 0.34290 41.18432  0.24020  0.00000  0.05698
SN: PSc080146   15 0.45630 0.45670 41.85311  0.14720  0.00000  0.01572
SN: PSc080241   15 0.30730 0.30770 41.09388  0.14060  0.00000  0.01218
SN: PSc080252   15 0.51170 0.51250 42.34392  0.15960  0.00000  0.01799
SN: PSc080261   15 0.12770 0.12810 38.78354  0.13200  0.00000  0.02396
SN: PSc080295   15 0.62370 0.62450 42.68267  0.12910  0.00000  0.02595
SN: PSc080296   15 0.50010 0.50090 42.18749  0.14090  0.00000  0.03336
SN: PSc080343   15 0.45030 0.45060 42.03122  0.20180  0.00000  0.02199
SN: PSc080363   15 0.31660 0.31700 40.79760  0.21330  0.00000  0.06016
SN: PSc080438   15 0.41840 0.41880 41.76604  0.16000  0.00000  0.01439
SN: PSc080441   15 0.62220 0.62353 42.65192  0.11220  0.00000  0.01883
SN: PSc080546   15 0.61290 0.61370 42.77387  0.11110  0.00000  0.06788
SN: PSc080554   15 0.60860 0.60940 42.90901  0.15460  0.00000  0.04203
SN: PSc080555   15 0.23880 0.23960 40.36230  0.16430  0.00000  0.02219
SN: PSc080646   15 0.31860 0.31970 41.12992  0.12780  0.00000  0.01405
SN: PSc080693   15 0.34780 0.34900 41.56935  0.23970  0.00000  0.03769
SN: PSc080723   15 0.43040 0.43130 41.89712  0.12350  0.00000  0.02601
SN: PSc080735   15 0.63380 0.63500 42.86209  0.17580  0.00000  0.05765
SN: PSc080772   15 0.35750 0.35780 41.43637  0.13870  0.00000  0.01851
SN: PSc090027   15 0.39130 0.39250 41.55447  0.19850  0.00000  0.01719
SN: PSc090050   15 0.14060 0.14100 39.28675  0.15100  0.00000  0.02957
SN: PSc090097   15 0.42910 0.43030 41.87305  0.16280  0.00000  0.02468
SN: PSc090107   15 0.23730 0.23810 40.55003  0.13450  0.00000  0.01951
SN: PSc090128   15 0.43110 0.43190 42.10080  0.17680  0.00000  0.01452
SN: PSc090147   15 0.30870 0.30950 40.58146  0.26180  0.00000  0.05993
SN: PSc090196   15 0.32970 0.33050 41.27237  0.14450  0.00000  0.01733
SN: PSc090201   15 0.50880 0.51000 42.12017  0.14080  0.00000  0.01389
SN: PSc090214   15 0.37190 0.37242 41.44707  0.12440  0.00000  0.04653
SN: PSc090238   15 0.48710 0.48833 42.10206  0.15420  0.00000  0.02568
SN: PSc090256   15 0.12280 0.12400 38.88262  0.20540  0.00000  0.20249
SN: PSc090268   15 0.20960 0.21004 40.07960  0.14980  0.00000  0.02494
SN: PSc090275   15 0.13960 0.14000 39.06769  0.12710  0.00000  0.01672
SN: PSc090401   15 0.46620 0.46677 42.56529  0.21150  0.00000  0.03684
SN: PSc090638   15 0.25340 0.25420 40.64187  0.12780  0.00000  0.01271
SN: PSc090746   15 0.21950 0.21900 40.15488  0.23100  0.00000  0.06650
SN: PSc090966   15 0.59240 0.59360 42.34102  0.18420  0.00000  0.09734
SN: PSc091037   15 0.49540 0.49659 42.03383  0.14660  0.00000  0.01939
SN: PSc091437   15 0.46520 0.46600 41.63828  0.17890  0.00000  0.06743
SN: PSc091739   15 0.37310 0.37390 41.55631  0.16430  0.00000  0.01687
SN: PSc091748   15 0.14450 0.14490 39.10726  0.17390  0.00000  0.02653
SN: PSc091869   15 0.28880 0.29000 40.80600  0.18410  0.00000  0.01543
SN: PSc100014   15 0.30880 0.31000 41.00734  0.15030  0.00000  0.03743
SN: PSc100015   15 0.45070 0.45010 41.73197  0.14000  0.00000  0.02583
SN: PSc100051   15 0.27180 0.27227 40.60402  0.17960  0.00000  0.02214
SN: PSc100090   15 0.17270 0.17210 39.89966  0.20070  0.00000  0.03563
SN: PSc100101   15 0.42940 0.42880 42.16285  0.18800  0.00000  0.02569
SN: PSc100102   15 0.37080 0.37020 41.71123  0.23580  0.00000  0.02208
SN: PSc100103   15 0.56360 0.56310 42.69506  0.15190  0.00000  0.01511
SN: PSc100116   15 0.44780 0.44820 41.82799  0.16060  0.00000  0.01530
SN: PSc100121   15 0.30860 0.30980 41.32375  0.41010  0.00000  0.06383
SN: PSc100163   15 0.31800 0.31880 41.21185  0.21160  0.00000  0.01648
SN: PSc100164   15 0.40490 0.40570 41.88909  0.20040  0.00000  0.02489
SN: PSc100202   15 0.34240 0.34292 41.64240  0.17150  0.00000  0.01128
SN: PSc100206   15 0.21660 0.21700 39.96449  0.11980  0.00000  0.02080
SN: PSc100213   15 0.27520 0.27560 40.88339  0.22090  0.00000  0.01611
SN: PSc100382   15 0.37960 0.37900 41.50729  0.21100  0.00000  0.03267
SN: PSc100405   15 0.10300 0.10340 38.20823  0.17690  0.00000  0.04767
SN: PSc100417   15 0.48280 0.48220 42.32622  0.26470  0.00000  0.07872
SN: PSc100421   15 0.25770 0.25810 40.91855  0.18620  0.00000  0.03893
SN: PSc110014   15 0.32720 0.32840 41.16476  0.23350  0.00000  0.01883
SN: PSc110022   15 0.50750 0.50700 42.09957  0.25410  0.00000  0.03072
SN: PSc110033   15 0.20490 0.20570 39.87453  0.20140  0.00000  0.04393
SN: PSc110425   15 0.38060 0.38000 41.51606  0.16630  0.00000  0.02329
SN: PSc110426   15 0.54060 0.54000 42.42533  0.18440  0.00000  0.01909
SN: PSc110429   15 0.43980 0.43930 41.86664  0.16370  0.00000  0.02313
SN: PSc110430   15 0.42060 0.42000 41.74233  0.19720  0.00000  0.04533
SN: PSc110431   15 0.34260 0.34200 41.04320  0.22970  0.00000  0.10587
SN: PSc110460   15 0.19960 0.20000 39.89066  0.22640  0.00000  0.03949
SN: PSc110478   15 0.26470 0.26510 40.61036  0.18350  0.00000  0.01864
SN: PSc110484   15 0.51060 0.51000 42.06339  0.16000  0.00000  0.04928
SN: PSc110536   15 0.23480 0.23520 40.12379  0.24120  0.00000  0.07100
SN: PSc110542   15 0.42670 0.42610 41.95512  0.16730  0.00000  0.01493
SN: PSc110567   15 0.21450 0.21490 40.12857  0.21510  0.00000  0.05318
SN: PSc110647   15 0.32150 0.32190 41.20765  0.20810  0.00000  0.01557
SN: PSc110716   15 0.31560 0.31500 41.21891  0.20540  0.00000  0.04732
SN: PSc110719   15 0.42760 0.42700 42.24403  0.19400  0.00000  0.01409
SN: PSc110721   15 0.57790 0.57730 42.47169  0.15210  0.00000  0.03592
SN: PSc110725   15 0.49840 0.49790 42.31110  0.13140  0.00000  0.03947
SN: PSc110726   15 0.54470 0.54410 42.50890  0.14400  0.00000  0.03098
SN: PSc110727   15 0.40670 0.40588 42.54980  0.28490  0.00000  0.01399
SN: PSc110734   15 0.40190 0.40130 41.52308  0.16050  0.00000  0.01604
SN: PSc120039   15 0.32520 0.32410 41.87182  0.33380  0.00000  0.06216
SN: PSc120085   15 0.32180 0.32060 40.82226  0.17760  0.00000  0.03852
SN: PSc120086   15 0.39210 0.39100 41.56339  0.21320  0.00000  0.02728
SN: PSc120094   15 0.45120 0.45000 42.00177  0.11410  0.00000  0.03563
SN: PSc120143   15 0.17350 0.17300 39.38525  0.14520  0.00000  0.02120
SN: PSc120223   15 0.62120 0.62000 42.56121  0.14900  0.00000  0.05767
SN: PSc120249   15 0.58110 0.58017 42.53286  0.09810  0.00000  0.05174
SN: PSc120277   15 0.52540 0.52459 42.55079  0.14210  0.00000  0.01890
SN: PSc120288   15 0.46960 0.46883 42.12334  0.11010  0.00000  0.03527
SN: PSc120304   15 0.37020 0.36861 41.67565  0.21530  0.00000  0.05924
SN: PSc120336   15 0.16120 0.16000 39.38605  0.21340  0.00000  0.04329
SN: PSc120369   15 0.33020 0.32900 41.32712  0.12540  0.00000  0.03280
SN: PSc120400   15 0.35120 0.35000 41.42420  0.11220  0.00000  0.02195
SN: PSc120455   15 0.23200 0.23247 40.21642  0.18140  0.00000  0.03697
SN: PSc120458   15 0.53650 0.53540 42.55628  0.22160  0.00000  0.02937
SN: PSc120542   15 0.26000 0.25933 41.80511 179.13170  0.00000  0.01915
SN: PSc120553   15 0.48310 0.48250 42.35507  0.18430  0.00000  0.03726
SN: PSc120554   15 0.40620 0.40560 41.77494  0.13360  0.00000  0.01548
SN: PSc120567   15 0.35500 0.35450 41.33490  0.19410  0.00000  0.03476
SN: PSc120585   15 0.24920 0.25000 40.47997  0.13500  0.00000  0.03315
SN: PSc120586   15 0.22960 0.23000 40.31263  0.16640  0.00000  0.01849
SN: PSc120635   15 0.50140 0.50020 42.29280  0.17860  0.00000  0.01283
SN: PSc120637   15 0.29380 0.29260 40.55190  0.15610  0.00000  0.03867
SN: PSc120663   15 0.63090 0.62991 42.82642  0.14820  0.00000  0.04179
SN: PSc120665   15 0.54620 0.54442 42.41354  0.11150  0.00000  0.03070
SN: PSc120676   15 0.34950 0.34990 41.31248  0.11450  0.00000  0.03361
SN: PSc120706   15 0.32940 0.32820 41.00589  0.17190  0.00000  0.01557
SN: PSc120713   15 0.41990 0.41940 41.86303  0.20540  0.00000  0.04141
SN: PSc120762   15 0.44210 0.44160 42.26542  0.17610  0.00000  0.03917
SN: PSc130145   15 0.60590 0.60480 42.76290  0.14200  0.00000  0.04674
SN: PSc130150   15 0.21050 0.21000 39.97184  0.19520  0.00000  0.02509
SN: PSc130308   15 0.08220 0.08180 37.86701  0.17850  0.00000  0.07426
SN: PSc130373   15 0.37410 0.37380 41.37328  0.25770  0.00000  0.01845
SN: PSc130391   15 0.37030 0.36990 41.45796  0.16040  0.00000  0.02562
SN: PSc130490   15 0.39060 0.39000 41.94367  0.24280  0.00000  0.01882
SN: PSc130601   15 0.55740 0.55680 42.57143  0.18570  0.00000  0.02269
SN: PSc130609   15 0.48060 0.48000 41.93155  0.23920  0.00000  0.01604
SN: PSc130684   15 0.41360 0.41310 41.94022  0.21630  0.00000  0.01533
SN: PSc130721   15 0.32480 0.32410 41.42615  0.26610  0.00000  0.01322
SN: PSc130755   15 0.29270 0.29200 40.93287  0.18300  0.00000  0.01657
SN: PSc130756   15 0.32180 0.32087 41.14590  0.24230  0.00000  0.03321
SN: PSc130759   15 0.26170 0.26082 40.80451  0.29940  0.00000  0.07036
SN: PSc130798   15 0.28930 0.28860 40.89949  0.21320  0.00000  0.02640
SN: PSc130842   15 0.31550 0.31461 41.13366  0.21060  0.00000  0.02206
SN: PSc130862   15 0.33270 0.33200 41.41666  0.17740  0.00000  0.01914
SN: PSc130880   15 0.24580 0.24510 40.43234  0.17770  0.00000  0.02107
SN: PSc130997   15 0.30470 0.30400 41.33117  0.21660  0.00000  0.02044
SN: PSc131031   15 0.29650 0.29610 40.90828  0.28250  0.00000  0.04475
SN: PSc131033   15 0.30340 0.30280 40.79238  0.32220  0.00000  0.10649
SN: PSc140092   15 0.41840 0.41790 41.65238  0.28040  0.00000  0.02114
SN: PSc140105   15 0.44890 0.44803 42.09547  0.18470  0.00000  0.02854
SN: PSc140107   15 0.43550 0.43490 41.53388  0.17110  0.00000  0.03583
SN: PSc140112   15 0.33940 0.33820 41.36214  0.12190  0.00000  0.03866
SN: PSc140120   15 0.42190 0.42115 42.01403  0.15840  0.00000  0.01483
SN: PSc140122   15 0.27100 0.27011 40.84543  0.16900  0.00000  0.01366
SN: PSc140124   15 0.34570 0.34500 41.39391  0.20990  0.00000  0.04436
SN: PSc140152   15 0.20850 0.20800 39.93314  0.14070  0.00000  0.04662
SN: PSc140164   15 0.35490 0.35380 41.37533  0.18740  0.00000  0.01299
SN: PSc140177   15 0.28250 0.28190 40.77534  0.40320  0.00000  0.02571
SN: PSc140181   15 0.10220 0.10150 38.30449  0.18420  0.00000  0.02786
SN: PSc140210   15 0.20280 0.20240 39.97486  0.16310  0.00000  0.02471
SN: PSc140214   15 0.33790 0.33750 41.31167  0.18620  0.00000  0.02210
SN: PSc140221   15 0.36010 0.35960 41.33902  0.17600  0.00000  0.01975
SN: PSc140229   15 0.43470 0.43400 41.72370  0.14080  0.00000  0.01618
SN: PSc140234   15 0.49850 0.49810 42.32981  0.19480  0.00000  0.01621
SN: PSc140258   15 0.48990 0.48933 42.27105  0.17470  0.00000  0.02642
SN: PSc140276   15 0.24960 0.24900 40.43171  0.12500  0.00000  0.01945
SN: PSc140286   15 0.19600 0.19540 39.93427  0.14310  0.00000  0.02534
SN: PSc140299   15 0.14190 0.14140 39.26614  0.16480  0.00000  0.02109
SN: PSc140320   15 0.40410 0.40360 41.80887  0.19170  0.00000  0.01976
SN: PSc140325   15 0.48420 0.48370 41.78232  0.12680  0.00000  0.02733
SN: PSc140361   15 0.37000 0.36930 41.41690  0.21030  0.00000  0.02984
SN: PSc140371   15 0.35720 0.35647 41.42150  0.16540  0.00000  0.01495
SN: PSc140382   15 0.26310 0.26250 40.60700  0.18340  0.00000  0.01581
SN: PSc140384   15 0.58700 0.58580 42.54687  0.17030  0.00000  0.07685
SN: PSc140390   15 0.20130 0.20020 40.05096  0.13090  0.00000  0.01820
SN: PSc140396   15 0.35900 0.35850 41.45549  0.15000  0.00000  0.01449
SN: PSc150007   15 0.20100 0.20030 40.44246  0.26320  0.00000  0.03555
SN: PSc150019   15 0.33700 0.33580 41.25525  0.16570  0.00000  0.01187
SN: PSc150053   15 0.60420 0.60370 42.82775  0.14160  0.00000  0.05657
SN: PSc150059   15 0.39080 0.39030 41.69937  0.17590  0.00000  0.03048
SN: PSc150063   15 0.22500 0.22380 40.12507  0.12550  0.00000  0.01727
SN: PSc150132   15 0.26760 0.26700 40.71877  0.16160  0.00000  0.01523
SN: PSc150145   15 0.22460 0.22400 40.18781  0.21250  0.00000  0.01701
SN: PSc150170   15 0.58100 0.58050 42.60024  0.17980  0.00000  0.05085
SN: PSc150181   15 0.40830 0.40780 41.64502  0.16270  0.00000  0.01656
SN: PSc150185   15 0.52000 0.51930 42.33307  0.12520  0.00000  0.05053
SN: PSc150186   15 0.45370 0.45310 42.04614  0.14790  0.00000  0.01953
SN: PSc150195   15 0.26770 0.26700 40.68104  0.15630  0.00000  0.01772
SN: PSc150196   15 0.50330 0.50260 42.08762  0.16270  0.00000  0.03234
SN: PSc150210   15 0.47620 0.47500 42.28356  0.22570  0.00000  0.01536
SN: PSc150212   15 0.48310 0.48240 41.93857  0.15920  0.00000  0.01884
SN: PSc150217   15 0.46110 0.46050 42.16631  0.19150  0.00000  0.03746
SN: PSc150218   15 0.24400 0.24312 40.32556  0.25330  0.00000  0.10636
SN: PSc150221   15 0.45950 0.45910 41.99877  0.15940  0.00000  0.02004
SN: PSc150254   15 0.27490 0.27420 40.60006  0.23110  0.00000  0.03113
SN: PSc150273   15 0.45840 0.45770 41.80394  0.16640  0.00000  0.01888
SN: PSc150276   15 0.21280 0.21210 40.09856  0.14480  0.00000  0.02815
SN: PSc150300   15 0.50280 0.50205 42.45928  0.20270  0.00000  0.04902
SN: PSc150314   15 0.37750 0.37700 41.53750  0.17170  0.00000  0.01777
SN: PSc150365   15 0.33810 0.33810 41.12204  0.18940  0.00000  0.02588
SN: PSc150379   15 0.20890 0.20880 40.07021  0.14700  0.00000  0.03105
SN: PSc150457   15 0.30320 0.30270 41.06103  0.12890  0.00000  0.02507
SN: PSc150500   15 0.37640 0.37570 41.64647  0.17620  0.00000  0.03024
SN: PSc150509   15 0.29280 0.29270 40.90966  0.15010  0.00000  0.03608
SN: PSc150513   15 0.26730 0.26720 41.31595  0.33790  0.00000  0.05108
SN: PSc150564   15 0.14490 0.14446 39.69102 211.92820  0.00000  0.07166
SN: PSc150570   15 0.24410 0.24370 41.18501 290.44990  0.00000  0.10837
SN: PSc150604   15 0.49260 0.49210 42.11666  0.16900  0.00000  0.04328
SN: PSc150607   15 0.43100 0.43060 42.07978  0.18100  0.00000  0.02251
SN: PSc150652   15 0.53900 0.53830 42.73351  0.16980  0.00000  0.03145
SN: PSc150704   15 0.49480 0.49379 42.41176  0.16380  0.00000  0.02060
SN: PSc150709   15 0.54840 0.54780 42.57854  0.16560  0.00000  0.02716
SN: PSc151033   15 0.39390 0.39320 41.88028  0.22670  0.00000  0.01564
