# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: PSc370081   15 0.34450 0.34390 41.31340  0.25220  0.00000  0.01416
SN: PSc370096   15 0.47340 0.47220 42.02927  0.15970  0.00000  0.01896
SN: PSc370098   15 0.22180 0.22070 40.14666  0.11950  0.00000  0.02442
SN: PSc370131   15 0.60700 0.60589 42.39077  0.11850  0.00000  0.02151
SN: PSc370143   15 0.38760 0.38690 41.55582  0.13370  0.00000  0.03708
SN: PSc370161   15 0.40920 0.40870 41.80753  0.17680  0.00000  0.03964
SN: PSc370307   15 0.20390 0.20330 39.74982  0.15130  0.00000  0.01788
SN: PSc370312   15 0.56800 0.56716 42.44858  0.11560  0.00000  0.07656
SN: PSc370321   15 0.42310 0.42250 41.55576  0.24220  0.00000  0.03464
SN: PSc370328   15 0.37250 0.37140 41.50171  0.13910  0.00000  0.00815
SN: PSc370329   15 0.47740 0.47620 42.33877  0.18750  0.00000  0.06987
SN: PSc370332   15 0.51270 0.51220 42.47761  0.21770  0.00000  0.06435
SN: PSc370335   15 0.38920 0.38860 41.67613  0.20460  0.00000  0.01746
SN: PSc370336   15 0.56270 0.56162 42.75129  0.15140  0.00000  0.03954
SN: PSc370339   15 0.48030 0.47928 41.94479  0.16550  0.00000  0.01279
SN: PSc370344   15 0.33120 0.33000 41.16179  0.16580  0.00000  0.00971
SN: PSc370376   15 0.36660 0.36610 41.40200  0.13630  0.00000  0.02610
SN: PSc370395   15 0.33240 0.33120 40.94547  0.19370  0.00000  0.02398
SN: PSc370428   15 0.17760 0.17690 39.70888  0.13610  0.00000  0.02262
SN: PSc370435   15 0.39170 0.39130 41.49251  0.14130  0.00000  0.01966
SN: PSc370467   15 0.34540 0.34385 41.13164  0.17640  0.00000  0.02798
SN: PSc370473   15 0.59140 0.59090 42.37945  0.11380  0.00000  0.03193
SN: PSc370498   15 0.26070 0.26000 40.70716  0.12290  0.00000  0.01468
SN: PSc370504   15 0.50180 0.50110 42.64201  0.14360  0.00000  0.11268
SN: PSc370522   15 0.41030 0.40970 41.65907  0.14460  0.00000  0.02102
SN: PSc370528   15 0.40770 0.40720 41.66425  0.12790  0.00000  0.03435
SN: PSc370542   15 0.55820 0.55750 42.47588  0.12820  0.00000  0.04063
SN: PSc370563   15 0.18550 0.18430 39.91074  0.11660  0.00000  0.01927
SN: PSc370572   15 0.36250 0.36140 41.59229  0.22400  0.00000  0.01792
SN: PSc370575   15 0.35250 0.35200 41.14721  0.12350  0.00000  0.02853
SN: PSc370589   15 0.30620 0.30500 40.32908  0.39580  0.00000  0.01693
SN: PSc370595   15 0.17580 0.17460 39.71139  0.13900  0.00000  0.01450
SN: PSc370610   15 0.38280 0.38240 41.71927  0.16140  0.00000  0.01307
SN: PSc380006   15 0.30650 0.30600 41.09971  0.14970  0.00000  0.00931
SN: PSc380024   15 0.23590 0.23550 40.28607  0.22430  0.00000  0.09088
SN: PSc380034   15 0.16980 0.16910 39.61992  0.11430  0.00000  0.01272
SN: PSc380046   15 0.09970 0.09850 38.29621  0.25610  0.00000  0.14395
SN: PSc380073   15 0.29040 0.28990 40.73029  0.15840  0.00000  0.01076
SN: PSc380077   15 0.36430 0.36390 41.38271  0.18200  0.00000  0.05053
SN: PSc380079   15 0.24440 0.24400 40.42459  0.11420  0.00000  0.01634
SN: PSc380085   15 0.52230 0.52190 42.57069  0.15430  0.00000  0.01928
SN: PSc380087   15 0.14720 0.14680 39.06389  0.13480  0.00000  0.01868
SN: PSc380092   15 0.51340 0.51300 42.28123  0.23420  0.00000  0.07805
SN: PSc380095   15 0.23640 0.23600 40.38940  0.14400  0.00000  0.01333
SN: PSc380138   15 0.45900 0.45860 42.09113  0.16720  0.00000  0.02333
SN: PSc380145   15 0.48460 0.48420 42.37711  0.22580  0.00000  0.02071
SN: PSc380147   15 0.47860 0.47740 42.20379  0.15780  0.00000  0.01467
SN: PSc380199   15 0.45360 0.45320 42.15883  0.13460  0.00000  0.02943
SN: PSc380204   15 0.24040 0.24000 40.27872  0.25180  0.00000  0.05492
SN: PSc380279   15 0.34900 0.34790 41.25874  0.14980  0.00000  0.01032
SN: PSc380282   15 0.58190 0.58140 42.67610  0.13850  0.00000  0.01713
SN: PSc380287   15 0.34870 0.34820 41.36341  0.20010  0.00000  0.06007
SN: PSc380293   15 0.26860 0.26774 40.59323  0.21000  0.00000  0.08113
SN: PSc380305   15 0.48570 0.48530 42.29490  0.23180  0.00000  0.03731
SN: PSc380318   15 0.33780 0.33670 41.21405  0.16030  0.00000  0.01414
SN: PSc380358   15 0.53110 0.53050 42.48895  0.14680  0.00000  0.03046
SN: PSc380378   15 0.27120 0.27080 40.67445  0.13560  0.00000  0.02916
SN: PSc380379   15 0.28300 0.28260 40.58339  0.20360  0.00000  0.05755
SN: PSc380392   15 0.44990 0.44920 42.10088  0.17390  0.00000  0.03665
SN: PSc380406   15 0.63630 0.63515 42.96560  0.13870  0.00000  0.01755
SN: PSc380421   15 0.24510 0.24470 40.45494  0.14650  0.00000  0.01105
SN: PSc380424   15 0.36290 0.36250 41.36485  0.16750  0.00000  0.01421
SN: PSc380433   15 0.46190 0.46120 42.07895  0.17120  0.00000  0.04623
SN: PSc380438   15 0.42250 0.42180 41.77974  0.17400  0.00000  0.01071
SN: PSc380451   15 0.31610 0.31540 41.06308  0.14170  0.00000  0.01319
SN: PSc380454   15 0.34560 0.34520 41.53592  0.17410  0.00000  0.01664
SN: PSc380479   15 0.57810 0.57740 42.57749  0.16140  0.00000  0.02814
SN: PSc390040   15 0.57190 0.57120 42.60214  0.15620  0.00000  0.01980
SN: PSc390061   15 0.28190 0.28150 41.00182  0.26770  0.00000  0.06266
SN: PSc390185   15 0.48640 0.48610 42.28205  0.23650  0.00000  0.06528
SN: PSc390259   15 0.12210 0.12200 38.79107  0.18370  0.00000  0.01999
SN: PSc390264   15 0.29210 0.29200 40.36067  0.26610  0.00000  0.07972
SN: PSc390283   15 0.47300 0.47290 41.87220  0.13780  0.00000  0.01551
SN: PSc390432   15 0.23200 0.23190 40.14498  0.13400  0.00000  0.01187
SN: PSc390442   15 0.38610 0.38600 41.60899  0.21870  0.00000  0.03680
SN: PSc390449   15 0.25010 0.25000 40.47964  0.17510  0.00000  0.01234
SN: PSc390471   15 0.37040 0.37000 41.21403  0.11190  0.00000  0.04910
SN: PSc390476   15 0.58600 0.58560 42.54848  0.15060  0.00000  0.03413
SN: PSc390479   15 0.52650 0.52610 42.13460  0.18810  0.00000  0.04933
SN: PSc390485   15 0.39160 0.39150 41.39375  0.18230  0.00000  0.02798
SN: PSc390505   15 0.38910 0.38900 41.69295  0.20550  0.00000  0.05246
SN: PSc390574   15 0.36400 0.36360 41.38977  0.17720  0.00000  0.00777
SN: PSc390575   15 0.33040 0.33000 41.33945  0.15570  0.00000  0.01303
SN: PSc390627   15 0.16060 0.16020 39.44769  0.12470  0.00000  0.06467
SN: PSc390629   15 0.41030 0.40990 41.69186  0.36000  0.00000  0.01461
SN: PSc390640   15 0.24830 0.24820 41.87453 312.05910  0.00000  0.06875
SN: PSc400042   15 0.26330 0.26320 40.56535  0.33340  0.00000  0.04298
SN: PSc400103   15 0.33960 0.33950 42.09782  2.60090  0.00000  0.02111
SN: PSc400123   15 0.19240 0.19200 39.63956  0.18660  0.00000  0.02411
SN: PSc420061   15 0.26130 0.26284 40.51110  0.27040  0.00000  0.04718
SN: PSc420101   15 0.33720 0.33840 41.34458  0.18150  0.00000  0.01348
SN: PSc420159   15 0.18110 0.18230 39.63839  0.11410  0.00000  0.01702
SN: PSc420171   15 0.40760 0.40870 41.98347  0.20520  0.00000  0.01074
SN: PSc420196   15 0.29880 0.30000 41.29929  0.21150  0.00000  0.01753
SN: PSc420206   15 0.50360 0.50490 42.27822  0.18390  0.00000  0.03829
SN: PSc420239   15 0.28570 0.28690 40.62916  0.12950  0.00000  0.01749
SN: PSc420246   15 0.39560 0.39680 41.69945  0.22150  0.00000  0.01824
SN: PSc420258   15 0.27420 0.27550 40.71155  0.22830  0.00000  0.09903
SN: PSc420259   15 0.27990 0.28070 40.76238  0.17380  0.00000  0.01751
SN: PSc420278   15 0.29900 0.30006 40.93531  0.17920  0.00000  0.03549
SN: PSc420352   15 0.40260 0.40340 41.45733  0.17390  0.00000  0.01241
SN: PSc420355   15 0.40950 0.41070 41.40165  0.33990  0.00000  0.02443
SN: PSc420407   15 0.24550 0.24660 40.61822  0.15500  0.00000  0.02380
SN: PSc420414   15 0.29280 0.29400 40.78923  0.18290  0.00000  0.00881
SN: PSc420417   15 0.36140 0.36260 41.20725  0.21560  0.00000  0.01044
SN: PSc420430   15 0.31840 0.31960 41.29669  0.33760  0.00000  0.11425
SN: PSc420435   15 0.31740 0.31860 40.86634  0.17240  0.00000  0.01816
SN: PSc430003   15 0.32880 0.33000 40.94942  0.24660  0.00000  0.05579
SN: PSc440003   15 0.29680 0.29800 40.90648  0.23670  0.00000  0.00885
SN: PSc440005   15 0.30560 0.30600 41.03400  0.19170  0.00000  0.04343
SN: PSc440008   15 0.14660 0.14700 39.29683  0.16640  0.00000  0.01812
SN: PSc440019   15 0.28400 0.28448 40.72439  0.28230  0.00000  0.08399
SN: PSc440025   15 0.17450 0.17544 40.24984  0.27440  0.00000  0.01895
SN: PSc440027   15 0.33820 0.33873 41.36886  0.18100  0.00000  0.01519
SN: PSc440040   15 0.27750 0.27870 40.88325  0.18580  0.00000  0.02861
SN: PSc440042   15 0.15920 0.16000 39.63315  0.16850  0.00000  0.02306
SN: PSc440050   15 0.28580 0.28700 40.85889  0.15560  0.00000  0.01417
SN: PSc440066   15 0.08400 0.08480 38.47930 256.70630  0.00000  0.10173
SN: PSc440073   15 0.15660 0.15703 39.10084  0.26120  0.00000  0.21064
SN: PSc440101   15 0.09250 0.09370 37.83919  0.22960  0.00000  0.09845
SN: PSc440112   15 0.22970 0.23068 40.09463  0.18630  0.00000  0.01954
SN: PSc440115   15 0.24550 0.24630 40.24134  0.18030  0.00000  0.03316
SN: PSc440162   15 0.42000 0.42120 41.75874  0.15890  0.00000  0.02354
SN: PSc440202   15 0.14480 0.14600 39.58545 285.44420  0.00000  0.16242
SN: PSc440216   15 0.36080 0.36200 41.53625  0.44610  0.00000  0.00954
SN: PSc440229   15 0.43780 0.43850 41.91017  0.16380  0.00000  0.02909
SN: PSc440236   15 0.43580 0.43660 41.85472  0.13310  0.00000  0.02519
SN: PSc440242   15 0.42780 0.42820 41.98507  0.14760  0.00000  0.01714
SN: PSc440285   15 0.17710 0.17790 39.84798  0.18160  0.00000  0.03376
SN: PSc440296   15 0.16410 0.16450 40.15104  1.42340  0.00000  0.15018
SN: PSc440309   15 0.27940 0.28096 40.53053  0.22990  0.00000  0.07912
SN: PSc440474   15 0.28330 0.28450 40.70127  0.21760  0.00000  0.01483
SN: PSc440504   15 0.38350 0.38480 41.61904  0.19410  0.00000  0.04418
SN: PSc440506   15 0.58900 0.58970 42.89763  0.19470  0.00000  0.05262
SN: PSc440507   15 0.29020 0.29122 40.81715  0.16570  0.00000  0.02261
SN: PSc440509   15 0.31920 0.32000 41.03444  0.15600  0.00000  0.02080
SN: PSc440525   15 0.25390 0.25510 40.40298  0.16730  0.00000  0.02440
SN: PSc440531   15 0.52300 0.52380 42.43939  0.15580  0.00000  0.01583
SN: PSc440559   15 0.43080 0.43196 42.16101  0.18360  0.00000  0.02193
SN: PSc440616   15 0.28290 0.28370 40.65992  0.12850  0.00000  0.03106
SN: PSc440638   15 0.61670 0.61804 42.87002  0.11600  0.00000  0.01994
SN: PSc440643   15 0.18960 0.19000 39.87348  0.13830  0.00000  0.02421
SN: PSc450054   15 0.38170 0.38200 41.34829  0.16320  0.00000  0.01444
SN: PSc450075   15 0.34330 0.34270 41.52773  0.26300  0.00000  0.04925
SN: PSc450080   15 0.26930 0.27060 41.12127  0.30810  0.00000  0.09735
SN: PSc450082   15 0.24880 0.25000 40.51501  0.16060  0.00000  0.01312
SN: PSc450087   15 0.37050 0.37130 41.39250  0.18000  0.00000  0.05056
SN: PSc450175   15 0.51960 0.52000 42.17920  0.19960  0.00000  0.02130
SN: PSc450200   15 0.26070 0.26190 40.48756  0.18170  0.00000  0.02961
SN: PSc450238   15 0.34330 0.34460 41.24696  0.23800  0.00000  0.04000
SN: PSc450256   15 0.32770 0.32810 41.01061  0.29050  0.00000  0.05142
SN: PSc450274   15 0.48320 0.48440 42.24723  0.20200  0.00000  0.03686
SN: PSc450284   15 0.13920 0.14000 39.70156 158.75670  0.00000  0.06888
SN: PSc450299   15 0.45330 0.45246 42.04896  0.22880  0.00000  0.03133
SN: PSc450311   15 0.21500 0.21430 40.11215  0.15040  0.00000  0.01648
SN: PSc450312   15 0.26220 0.26160 40.68842  0.17230  0.00000  0.01536
SN: PSc450335   15 0.33040 0.33120 41.37873  0.19800  0.00000  0.01026
SN: PSc450339   15 0.40960 0.41040 41.75851  0.22940  0.00000  0.02438
SN: PSc450344   15 0.24510 0.24630 40.41327  0.36150  0.00000  0.03263
SN: PSc460002   15 0.18660 0.18600 39.84041  0.11390  0.00000  0.01634
SN: PSc460003   15 0.15060 0.15000 39.23871  0.11450  0.00000  0.01679
SN: PSc460004   15 0.20920 0.21000 40.17109  0.14090  0.00000  0.03308
SN: PSc460005   15 0.29520 0.29600 41.10401  0.21140  0.00000  0.02054
SN: PSc460013   15 0.31900 0.31940 41.02267  0.20710  0.00000  0.00888
SN: PSc460022   15 0.31130 0.31210 41.37572  0.29340  0.00000  0.01175
SN: PSc460026   15 0.47680 0.47620 42.14627  0.26140  0.00000  0.06351
SN: PSc460037   15 0.30300 0.30340 41.00208  0.19640  0.00000  0.01290
SN: PSc460038   15 0.18160 0.18100 40.22138  0.22750  0.00000  0.10575
SN: PSc460054   15 0.33500 0.33440 41.19452  0.14230  0.00000  0.03233
SN: PSc460063   15 0.17490 0.17570 40.27847 281.90040  0.00000  0.05501
SN: PSc460064   15 0.24240 0.24280 40.19834  0.16320  0.00000  0.01953
SN: PSc460065   15 0.26490 0.26530 40.52383  0.17460  0.00000  0.01830
SN: PSc460066   15 0.23380 0.23427 40.31253  0.18580  0.00000  0.01426
SN: PSc460073   15 0.28380 0.28305 41.35687  0.21860  0.00000  0.02130
SN: PSc460082   15 0.33100 0.33180 41.24696  0.23290  0.00000  0.01466
SN: PSc460091   15 0.49860 0.49800 41.91711  0.20480  0.00000  0.03920
SN: PSc460105   15 0.21060 0.21000 40.05770  0.13550  0.00000  0.02600
SN: PSc470008   15 0.23960 0.24000 39.99791  0.15300  0.00000  0.01844
SN: PSc470015   15 0.33760 0.33800 41.22675  0.35060  0.00000  0.03509
SN: PSc470041   15 0.33160 0.33100 41.09364  0.12560  0.00000  0.01790
SN: PSc470110   15 0.34560 0.34600 41.29400  0.18760  0.00000  0.02220
SN: PSc470114   15 0.27730 0.27770 40.54056  0.26010  0.00000  0.02434
SN: PSc470232   15 0.20060 0.20000 40.12970  0.16800  0.00000  0.01505
SN: PSc470233   15 0.42830 0.42770 42.06715  0.22120  0.00000  0.03933
SN: PSc470244   15 0.36060 0.36000 41.53728  0.14160  0.00000  0.02240
SN: PSc480002   15 0.30600 0.30529 40.77957  0.20150  0.00000  0.02713
SN: PSc480035   15 0.23020 0.22900 40.18342  0.12530  0.00000  0.01992
SN: PSc480042   15 0.44680 0.44620 41.84304  0.14770  0.00000  0.00908
SN: PSc480054   15 0.17310 0.17249 39.71107  0.11190  0.00000  0.02158
SN: PSc480059   15 0.16400 0.16330 39.57270  0.20420  0.00000  0.15252
SN: PSc480064   15 0.24350 0.24290 40.65757  0.24140  0.00000  0.03045
SN: PSc480065   15 0.44290 0.44240 41.85847  0.14490  0.00000  0.02120
SN: PSc480069   15 0.50100 0.50014 42.47453  0.16400  0.00000  0.03228
SN: PSc480080   15 0.24160 0.24110 40.70182  0.14430  0.00000  0.01289
SN: PSc480126   15 0.31950 0.31900 41.30885  0.16300  0.00000  0.02502
SN: PSc480127   15 0.26900 0.26828 40.68472  0.25300  0.00000  0.03149
SN: PSc480128   15 0.34840 0.34790 41.26658  0.16710  0.00000  0.03383
SN: PSc480173   15 0.30530 0.30420 40.98848  0.17760  0.00000  0.02507
SN: PSc480179   15 0.39850 0.39780 41.62405  0.24590  0.00000  0.01182
SN: PSc480180   15 0.42530 0.42460 42.02679  0.16900  0.00000  0.01514
SN: PSc480184   15 0.33070 0.33010 41.21448  0.19610  0.00000  0.03725
SN: PSc480189   15 0.28210 0.28150 41.76028 301.61410  0.00000  0.08839
SN: PSc480195   15 0.41920 0.41870 41.72765  0.23240  0.00000  0.04386
SN: PSc480198   15 0.37590 0.37520 41.55146  0.18020  0.00000  0.04115
SN: PSc480210   15 0.66340 0.66245 42.88430  0.11520  0.00000  0.06409
SN: PSc480214   15 0.35590 0.35530 41.25431  0.20320  0.00000  0.02294
SN: PSc480236   15 0.55970 0.55910 42.44714  0.19520  0.00000  0.03655
SN: PSc480265   15 0.49970 0.49910 42.83327  0.22010  0.00000  0.01418
SN: PSc480311   15 0.53720 0.53611 42.59829  0.16740  0.00000  0.04521
SN: PSc480315   15 0.31650 0.31580 40.98756  0.21690  0.00000  0.05250
SN: PSc480360   15 0.28350 0.28300 40.71244  0.14960  0.00000  0.01166
SN: PSc480371   15 0.50290 0.50220 42.33433  0.18190  0.00000  0.02326
SN: PSc480376   15 0.42200 0.42101 41.89072  0.16790  0.00000  0.08415
SN: PSc480378   15 0.24770 0.24700 39.98649  0.16090  0.00000  0.01838
SN: PSc480427   15 0.44450 0.44351 41.90079  0.24120  0.00000  0.02325
SN: PSc480453   15 0.49680 0.49596 42.07049  0.16900  0.00000  0.02611
SN: PSc480464   15 0.22260 0.22150 40.20232  0.10820  0.00000  0.03075
SN: PSc480560   15 0.33480 0.33430 41.17174  0.17070  0.00000  0.01023
SN: PSc480631   15 0.34620 0.34500 41.06789  0.17200  0.00000  0.02404
SN: PSc480635   15 0.51700 0.51590 42.54935  0.15520  0.00000  0.01543
SN: PSc480644   15 0.35300 0.35250 41.28531  0.16300  0.00000  0.00947
SN: PSc480732   15 0.42880 0.42810 41.76841  0.12430  0.00000  0.03233
SN: PSc480782   15 0.48070 0.47965 42.38450  0.16550  0.00000  0.03052
SN: PSc480788   15 0.20040 0.19980 40.09579  0.13180  0.00000  0.01069
SN: PSc480791   15 0.44820 0.44700 41.89587  0.18050  0.00000  0.03377
SN: PSc480794   15 0.33540 0.33420 41.16768  0.16520  0.00000  0.01033
SN: PSc480813   15 0.61920 0.61860 42.80877  0.18000  0.00000  0.05398
SN: PSc480844   15 0.15960 0.15890 39.37344  0.20020  0.00000  0.09023
SN: PSc480863   15 0.39910 0.39800 41.72868  0.21360  0.00000  0.01447
SN: PSc480925   15 0.30130 0.30070 41.08484  0.18270  0.00000  0.01277
SN: PSc480943   15 0.40390 0.40320 41.66733  0.29660  0.00000  0.05096
SN: PSc490001   15 0.30470 0.30400 40.95204  0.14530  0.00000  0.01868
SN: PSc490008   15 0.11950 0.11890 38.76501  0.12860  0.00000  0.02182
SN: PSc490015   15 0.28270 0.28200 40.77071  0.13290  0.00000  0.02636
SN: PSc490037   15 0.42300 0.42190 41.61572  0.14230  0.00000  0.02808
SN: PSc490190   15 0.31080 0.31011 41.43162  0.17240  0.00000  0.02319
SN: PSc490191   15 0.35350 0.35290 41.26973  0.26950  0.00000  0.10237
SN: PSc490194   15 0.09710 0.09632 39.77330 250.12700  0.00000  0.10421
SN: PSc490274   15 0.37590 0.37517 41.56206  0.17630  0.00000  0.01733
SN: PSc490402   15 0.49540 0.49480 41.90372  0.17620  0.00000  0.03124
SN: PSc490403   15 0.52410 0.52350 42.20350  0.16140  0.00000  0.05706
SN: PSc490434   15 0.59780 0.59710 42.74586  0.16190  0.00000  0.06214
SN: PSc490442   15 0.29940 0.29880 40.91708  0.14330  0.00000  0.01780
SN: PSc490456   15 0.17620 0.17552 40.13709  0.75420  0.00000  0.09745
SN: PSc490488   15 0.42220 0.42160 41.98153  0.15830  0.00000  0.04226
SN: PSc490521   15 0.34120 0.34000 41.02739  0.25430  0.00000  0.12095
SN: PSc490561   15 0.31590 0.31520 42.40638 242.22160  0.00000  0.03161
SN: PSc490575   15 0.27320 0.27233 40.61282  0.12230  0.00000  0.01048
SN: PSc490579   15 0.21060 0.20990 40.16575  0.22830  0.00000  0.04154
SN: PSc500001   15 0.21580 0.21460 40.06266  0.13820  0.00000  0.01775
SN: PSc500004   15 0.25040 0.25000 40.39847  0.16030  0.00000  0.02106
SN: PSc500006   15 0.28580 0.28528 40.97524  0.20860  0.00000  0.03761
SN: PSc500009   15 0.34510 0.34440 41.20779  0.17830  0.00000  0.00758
SN: PSc500016   15 0.31150 0.31110 40.94848  0.18040  0.00000  0.02083
SN: PSc500018   15 0.36330 0.36210 41.34756  0.20760  0.00000  0.06519
SN: PSc500020   15 0.24090 0.24050 40.30145  0.16160  0.00000  0.03041
SN: PSc500025   15 0.32160 0.32120 41.16249  0.23860  0.00000  0.07308
SN: PSc500032   15 0.22510 0.22470 40.16423  0.21690  0.00000  0.08095
SN: PSc500035   15 0.22320 0.22210 40.14005  0.12370  0.00000  0.02174
SN: PSc500038   15 0.10800 0.10680 38.60011  0.12830  0.00000  0.02368
SN: PSc500043   15 0.25260 0.25140 40.46676  0.19640  0.00000  0.02835
SN: PSc500044   15 0.51540 0.51436 42.29230  0.15890  0.00000  0.02832
SN: PSc500048   15 0.24840 0.24720 40.52525  0.21110  0.00000  0.07673
SN: PSc500049   15 0.34590 0.34480 41.41282  0.14930  0.00000  0.01604
SN: PSc500057   15 0.38040 0.38000 41.54729  0.12250  0.00000  0.03541
SN: PSc500065   15 0.28500 0.28460 40.69293  0.13530  0.00000  0.07921
SN: PSc500067   15 0.29520 0.29480 40.28444  0.27930  0.00000  0.11353
SN: PSc500074   15 0.42290 0.42220 41.76071  0.18260  0.00000  0.02532
SN: PSc500078   15 0.35640 0.35600 41.25657  0.21210  0.00000  0.06105
SN: PSc500084   15 0.35970 0.35888 41.35250  0.18450  0.00000  0.04118
SN: PSc500085   15 0.39820 0.39750 41.67198  0.13750  0.00000  0.02090
SN: PSc500086   15 0.44480 0.44382 41.95485  0.15070  0.00000  0.05232
SN: PSc500091   15 0.33980 0.33920 41.29358  0.17870  0.00000  0.02221
SN: PSc500099   15 0.42040 0.41980 41.77199  0.14450  0.00000  0.03039
SN: PSc500100   15 0.31160 0.31100 41.14913  0.12740  0.00000  0.02222
SN: PSc500102   15 0.23620 0.23510 40.31290  0.20040  0.00000  0.02104
SN: PSc500104   15 0.48960 0.48886 41.84158  0.13780  0.00000  0.01400
SN: PSc500163   15 0.25480 0.25410 40.48772  0.21710  0.00000  0.08326
SN: PSc500165   15 0.51050 0.50990 42.58877  0.21920  0.00000  0.01714
SN: PSc500256   15 0.29570 0.29450 40.83847  0.23290  0.00000  0.02947
SN: PSc500274   15 0.43480 0.43410 41.98338  0.25410  0.00000  0.10435
SN: PSc500275   15 0.39380 0.39310 42.27686  0.25640  0.00000  0.07208
SN: PSc500278   15 0.48360 0.48255 42.55635  0.21200  0.00000  0.02575
SN: PSc500301   15 0.32540 0.32500 41.13880  0.24780  0.00000  0.07019
SN: PSc500322   15 0.30420 0.30328 41.76015  0.72210  0.00000  0.08485
SN: PSc500328   15 0.45540 0.45500 42.13516  0.14970  0.00000  0.02288
SN: PSc500362   15 0.51650 0.51580 42.31998  0.18300  0.00000  0.03592
SN: PSc500369   15 0.57580 0.57470 42.52132  0.15590  0.00000  0.01387
SN: PSc500389   15 0.49270 0.49200 41.90890  0.13050  0.00000  0.02816
SN: PSc500396   15 0.55620 0.55550 42.46199  0.12470  0.00000  0.01758
SN: PSc500484   15 0.32480 0.32410 41.76237  0.33070  0.00000  0.05976
SN: PSc500504   15 0.19900 0.19860 39.77357  0.18530  0.00000  0.04375
SN: PSc500511   15 0.33480 0.33420 41.09180  0.16730  0.00000  0.01030
SN: PSc510122   15 0.35530 0.35520 41.57477  0.15470  0.00000  0.01827
SN: PSc510147   15 0.35340 0.35330 41.18290  0.19400  0.00000  0.01750
SN: PSc510167   15 0.41880 0.41840 42.01456  0.23750  0.00000  0.01989
SN: PSc510175   15 0.35990 0.35980 41.35705  0.16050  0.00000  0.02227
SN: PSc510203   15 0.41980 0.41920 42.13648  0.17740  0.00000  0.02204
SN: PSc510234   15 0.34020 0.34010 41.50628  0.16270  0.00000  0.01366
SN: PSc510251   15 0.24040 0.24030 40.48760  0.18380  0.00000  0.02941
SN: PSc510266   15 0.43710 0.43670 41.77487  0.13090  0.00000  0.03724
SN: PSc510305   15 0.61740 0.61700 42.75914  0.15030  0.00000  0.03651
SN: PSc510318   15 0.15220 0.15160 39.35002  0.17020  0.00000  0.02067
SN: PSc510438   15 0.46010 0.45912 41.92779  0.18690  0.00000  0.01901
SN: PSc510457   15 0.50270 0.50200 42.11874  0.31580  0.00000  0.08841
SN: PSc510550   15 0.24110 0.24100 40.45688  0.11670  0.00000  0.02015
SN: PSc510556   15 0.48720 0.48662 42.32469  0.18170  0.00000  0.01207
SN: PSc510578   15 0.37010 0.37000 41.48278  0.13740  0.00000  0.02249
SN: PSc510596   15 0.16280 0.16202 39.92578 199.66360  0.00000  0.05606
SN: PSc510597   15 0.46070 0.46000 41.98412  0.17080  0.00000  0.01031
SN: PSc510638   15 0.27000 0.27000 40.72490  0.14670  0.00000  0.01479
SN: PSc510650   15 0.18300 0.18250 39.64109  0.17760  0.00000  0.03154
SN: PSc510653   15 0.35200 0.35140 41.26539  0.15610  0.00000  0.01843
SN: PSc520011   15 0.28220 0.28180 40.86868  0.12050  0.00000  0.01069
SN: PSc520015   15 0.26710 0.26640 40.61368  0.18160  0.00000  0.03576
SN: PSc520016   15 0.44800 0.44730 42.02957  0.14180  0.00000  0.02899
SN: PSc520017   15 0.61560 0.61520 42.80227  0.12350  0.00000  0.03085
SN: PSc520019   15 0.26270 0.26270 40.70417  0.14780  0.00000  0.00789
SN: PSc520021   15 0.40950 0.40880 41.67565  0.32820  0.00000  0.06557
SN: PSc520022   15 0.11940 0.11900 38.60083  0.19280  0.00000  0.11009
SN: PSc520023   15 0.26760 0.26750 40.47510  0.19680  0.00000  0.01150
SN: PSc520031   15 0.35750 0.35700 41.52596  0.17320  0.00000  0.01136
SN: PSc520041   15 0.54500 0.54430 42.69260  0.20850  0.00000  0.04713
SN: PSc520047   15 0.45100 0.45093 42.37347  0.27470  0.00000  0.02416
SN: PSc520058   15 0.46070 0.46030 42.35437  0.19570  0.00000  0.01681
SN: PSc520059   15 0.45870 0.45830 41.68839  0.13540  0.00000  0.01281
SN: PSc520061   15 0.52340 0.52300 42.42616  0.16270  0.00000  0.03443
SN: PSc520070   15 0.56110 0.56070 42.68618  0.15380  0.00000  0.06228
SN: PSc520071   15 0.41140 0.41100 41.95433  0.12820  0.00000  0.02377
SN: PSc520077   15 0.25000 0.25000 40.72648  0.14020  0.00000  0.02906
SN: PSc520083   15 0.33900 0.33860 41.08960  0.27830  0.00000  0.09173
SN: PSc520086   15 0.43090 0.43050 41.88609  0.17130  0.00000  0.05383
SN: PSc520120   15 0.57970 0.57970 42.60581  0.14610  0.00000  0.01409
SN: PSc520133   15 0.40190 0.40120 41.80035  0.12110  0.00000  0.04266
SN: PSc520138   15 0.21970 0.21960 40.12720  0.18300  0.00000  0.03491
SN: PSc520140   15 0.26710 0.26705 41.68688 166.24470  0.00000  0.01389
