VARNAMES: SALT2c LOGMASS PROB
PDF: 2.900 10.00 0.000
PDF: 3.000 10.00 0.000
PDF: 3.100 10.00 0.000
PDF: 3.200 10.00 0.000
PDF: 3.300 10.00 0.000
PDF: 3.400 10.00 0.000
PDF: 3.500 10.00 0.000
PDF: 3.600 10.00 0.000
PDF: 3.700 10.00 0.000
PDF: 3.800 10.00 0.000
PDF: 3.900 10.00 0.000
PDF: 4.000 10.00 0.000
PDF: 4.100 10.00 0.000
PDF: 4.200 10.00 0.000
PDF: 4.300 10.00 0.000
PDF: 4.400 10.00 0.000
PDF: 4.500 10.00 0.000
PDF: 4.600 10.00 0.000
PDF: 4.700 10.00 0.000
PDF: 4.800 10.00 0.000
PDF: 4.900 10.00 0.000
PDF: -5.000 10.20 0.001
PDF: -4.900 10.20 0.001
PDF: -4.800 10.20 0.001
PDF: -4.700 10.20 0.002
PDF: -4.600 10.20 0.002
PDF: -4.500 10.20 0.003
PDF: -4.400 10.20 0.003
PDF: -4.300 10.20 0.004
PDF: -4.200 10.20 0.005
PDF: -4.100 10.20 0.007
PDF: -4.000 10.20 0.008
PDF: -3.900 10.20 0.010
PDF: -3.800 10.20 0.012
PDF: -3.700 10.20 0.014
PDF: -3.600 10.20 0.018
PDF: -3.500 10.20 0.021
PDF: -3.400 10.20 0.025
PDF: -3.300 10.20 0.030
PDF: -3.200 10.20 0.036
PDF: -3.100 10.20 0.042
PDF: -3.000 10.20 0.050
PDF: -2.900 10.20 0.058
PDF: -2.800 10.20 0.068
PDF: -2.700 10.20 0.079
PDF: -2.600 10.20 0.091
PDF: -2.500 10.20 0.105
PDF: -2.400 10.20 0.121
PDF: -2.300 10.20 0.138
PDF: -2.200 10.20 0.157
PDF: -2.100 10.20 0.177
PDF: -2.000 10.20 0.200
PDF: -1.900 10.20 0.224
PDF: -1.800 10.20 0.251
PDF: -1.700 10.20 0.279
PDF: -1.600 10.20 0.309
PDF: -1.500 10.20 0.341
PDF: -1.400 10.20 0.375
PDF: -1.300 10.20 0.410
PDF: -1.200 10.20 0.447
PDF: -1.100 10.20 0.484
PDF: -1.000 10.20 0.523
PDF: -0.900 10.20 0.563
PDF: -0.800 10.20 0.602
PDF: -0.700 10.20 0.642
PDF: -0.600 10.20 0.681
PDF: -0.500 10.20 0.720
PDF: -0.400 10.20 0.758
PDF: -0.300 10.20 0.794
PDF: -0.200 10.20 0.829
PDF: -0.100 10.20 0.861
PDF: -0.000 10.20 0.890
PDF: 0.100 10.20 0.917
PDF: 0.200 10.20 0.940
PDF: 0.300 10.20 0.960
PDF: 0.400 10.20 0.976
PDF: 0.500 10.20 0.988
PDF: 0.600 10.20 0.996
PDF: 0.700 10.20 1.000
PDF: 0.800 10.20 0.953
PDF: 0.900 10.20 0.730
PDF: 1.000 10.20 0.444
PDF: 1.100 10.20 0.214
PDF: 1.200 10.20 0.082
PDF: 1.300 10.20 0.025
PDF: 1.400 10.20 0.006
PDF: 1.500 10.20 0.001
PDF: 1.600 10.20 0.000
PDF: 1.700 10.20 0.000
PDF: 1.800 10.20 0.000
PDF: 1.900 10.20 0.000
PDF: 2.000 10.20 0.000
PDF: 2.100 10.20 0.000
PDF: 2.200 10.20 0.000
PDF: 2.300 10.20 0.000
PDF: 2.400 10.20 0.000
PDF: 2.500 10.20 0.000
PDF: 2.600 10.20 0.000
PDF: 2.700 10.20 0.000
PDF: 2.800 10.20 0.000
PDF: 2.900 10.20 0.000
PDF: 3.000 10.20 0.000
PDF: 3.100 10.20 0.000
PDF: 3.200 10.20 0.000
PDF: 3.300 10.20 0.000
PDF: 3.400 10.20 0.000
PDF: 3.500 10.20 0.000
PDF: 3.600 10.20 0.000
PDF: 3.700 10.20 0.000
PDF: 3.800 10.20 0.000
PDF: 3.900 10.20 0.000
PDF: 4.000 10.20 0.000
PDF: 4.100 10.20 0.000
PDF: 4.200 10.20 0.000
PDF: 4.300 10.20 0.000
PDF: 4.400 10.20 0.000
PDF: 4.500 10.20 0.000
PDF: 4.600 10.20 0.000
PDF: 4.700 10.20 0.000
PDF: 4.800 10.20 0.000
PDF: 4.900 10.20 0.000
PDF: -5.000 10.40 0.001
PDF: -4.900 10.40 0.001
PDF: -4.800 10.40 0.001
PDF: -4.700 10.40 0.002
PDF: -4.600 10.40 0.002
PDF: -4.500 10.40 0.003
PDF: -4.400 10.40 0.004
PDF: -4.300 10.40 0.004
PDF: -4.200 10.40 0.005
PDF: -4.100 10.40 0.007
PDF: -4.000 10.40 0.008
PDF: -3.900 10.40 0.010
PDF: -3.800 10.40 0.013
PDF: -3.700 10.40 0.015
PDF: -3.600 10.40 0.019
PDF: -3.500 10.40 0.023
PDF: -3.400 10.40 0.027
PDF: -3.300 10.40 0.032
PDF: -3.200 10.40 0.039
PDF: -3.100 10.40 0.046
PDF: -3.000 10.40 0.054
PDF: -2.900 10.40 0.064
PDF: -2.800 10.40 0.074
PDF: -2.700 10.40 0.087
PDF: -2.600 10.40 0.100
PDF: -2.500 10.40 0.116
PDF: -2.400 10.40 0.133
PDF: -2.300 10.40 0.152
PDF: -2.200 10.40 0.173
PDF: -2.100 10.40 0.196
PDF: -2.000 10.40 0.221
PDF: -1.900 10.40 0.248
PDF: -1.800 10.40 0.277
PDF: -1.700 10.40 0.308
PDF: -1.600 10.40 0.341
PDF: -1.500 10.40 0.376
PDF: -1.400 10.40 0.412
PDF: -1.300 10.40 0.450
PDF: -1.200 10.40 0.489
PDF: -1.100 10.40 0.529
PDF: -1.000 10.40 0.570
PDF: -0.900 10.40 0.611
PDF: -0.800 10.40 0.652
PDF: -0.700 10.40 0.692
PDF: -0.600 10.40 0.732
PDF: -0.500 10.40 0.771
PDF: -0.400 10.40 0.807
PDF: -0.300 10.40 0.842
PDF: -0.200 10.40 0.874
PDF: -0.100 10.40 0.904
PDF: -0.000 10.40 0.930
PDF: 0.100 10.40 0.952
PDF: 0.200 10.40 0.970
PDF: 0.300 10.40 0.985
PDF: 0.400 10.40 0.995
PDF: 0.500 10.40 1.000
PDF: 0.600 10.40 0.994
PDF: 0.700 10.40 0.878
PDF: 0.800 10.40 0.666
PDF: 0.900 10.40 0.433
PDF: 1.000 10.40 0.242
PDF: 1.100 10.40 0.116
PDF: 1.200 10.40 0.048
PDF: 1.300 10.40 0.017
PDF: 1.400 10.40 0.005
PDF: 1.500 10.40 0.001
PDF: 1.600 10.40 0.000
PDF: 1.700 10.40 0.000
PDF: 1.800 10.40 0.000
PDF: 1.900 10.40 0.000
PDF: 2.000 10.40 0.000
PDF: 2.100 10.40 0.000
PDF: 2.200 10.40 0.000
PDF: 2.300 10.40 0.000
PDF: 2.400 10.40 0.000
PDF: 2.500 10.40 0.000
PDF: 2.600 10.40 0.000
PDF: 2.700 10.40 0.000
PDF: 2.800 10.40 0.000
PDF: 2.900 10.40 0.000
PDF: 3.000 10.40 0.000
PDF: 3.100 10.40 0.000
PDF: 3.200 10.40 0.000
PDF: 3.300 10.40 0.000
PDF: 3.400 10.40 0.000
PDF: 3.500 10.40 0.000
PDF: 3.600 10.40 0.000
PDF: 3.700 10.40 0.000
PDF: 3.800 10.40 0.000
PDF: 3.900 10.40 0.000
PDF: 4.000 10.40 0.000
PDF: 4.100 10.40 0.000
PDF: 4.200 10.40 0.000
PDF: 4.300 10.40 0.000
PDF: 4.400 10.40 0.000
PDF: 4.500 10.40 0.000
PDF: 4.600 10.40 0.000
PDF: 4.700 10.40 0.000
PDF: 4.800 10.40 0.000
PDF: 4.900 10.40 0.000
PDF: -5.000 10.60 0.001
PDF: -4.900 10.60 0.002
PDF: -4.800 10.60 0.002
PDF: -4.700 10.60 0.003
PDF: -4.600 10.60 0.003
PDF: -4.500 10.60 0.004
PDF: -4.400 10.60 0.005
PDF: -4.300 10.60 0.006
PDF: -4.200 10.60 0.008
PDF: -4.100 10.60 0.010
PDF: -4.000 10.60 0.012
PDF: -3.900 10.60 0.014
PDF: -3.800 10.60 0.017
PDF: -3.700 10.60 0.021
PDF: -3.600 10.60 0.025
PDF: -3.500 10.60 0.030
PDF: -3.400 10.60 0.036
PDF: -3.300 10.60 0.042
PDF: -3.200 10.60 0.050
PDF: -3.100 10.60 0.058
PDF: -3.000 10.60 0.068
PDF: -2.900 10.60 0.079
PDF: -2.800 10.60 0.092
PDF: -2.700 10.60 0.106
PDF: -2.600 10.60 0.122
PDF: -2.500 10.60 0.140
PDF: -2.400 10.60 0.159
PDF: -2.300 10.60 0.180
PDF: -2.200 10.60 0.204
PDF: -2.100 10.60 0.229
PDF: -2.000 10.60 0.256
PDF: -1.900 10.60 0.285
PDF: -1.800 10.60 0.316
PDF: -1.700 10.60 0.349
PDF: -1.600 10.60 0.383
PDF: -1.500 10.60 0.419
PDF: -1.400 10.60 0.457
PDF: -1.300 10.60 0.496
PDF: -1.200 10.60 0.535
PDF: -1.100 10.60 0.575
PDF: -1.000 10.60 0.616
PDF: -0.900 10.60 0.656
PDF: -0.800 10.60 0.696
PDF: -0.700 10.60 0.735
PDF: -0.600 10.60 0.773
PDF: -0.500 10.60 0.809
PDF: -0.400 10.60 0.843
PDF: -0.300 10.60 0.875
PDF: -0.200 10.60 0.903
PDF: -0.100 10.60 0.929
PDF: -0.000 10.60 0.951
PDF: 0.100 10.60 0.970
PDF: 0.200 10.60 0.984
PDF: 0.300 10.60 0.994
PDF: 0.400 10.60 1.000
PDF: 0.500 10.60 1.000
PDF: 0.600 10.60 0.922
PDF: 0.700 10.60 0.756
PDF: 0.800 10.60 0.550
PDF: 0.900 10.60 0.355
PDF: 1.000 10.60 0.204
PDF: 1.100 10.60 0.104
PDF: 1.200 10.60 0.047
PDF: 1.300 10.60 0.019
PDF: 1.400 10.60 0.007
PDF: 1.500 10.60 0.002
PDF: 1.600 10.60 0.001
PDF: 1.700 10.60 0.000
PDF: 1.800 10.60 0.000
PDF: 1.900 10.60 0.000
PDF: 2.000 10.60 0.000
PDF: 2.100 10.60 0.000
PDF: 2.200 10.60 0.000
PDF: 2.300 10.60 0.000
PDF: 2.400 10.60 0.000
PDF: 2.500 10.60 0.000
PDF: 2.600 10.60 0.000
PDF: 2.700 10.60 0.000
PDF: 2.800 10.60 0.000
PDF: 2.900 10.60 0.000
PDF: 3.000 10.60 0.000
PDF: 3.100 10.60 0.000
PDF: 3.200 10.60 0.000
PDF: 3.300 10.60 0.000
PDF: 3.400 10.60 0.000
PDF: 3.500 10.60 0.000
PDF: 3.600 10.60 0.000
PDF: 3.700 10.60 0.000
PDF: 3.800 10.60 0.000
PDF: 3.900 10.60 0.000
PDF: 4.000 10.60 0.000
PDF: 4.100 10.60 0.000
PDF: 4.200 10.60 0.000
PDF: 4.300 10.60 0.000
PDF: 4.400 10.60 0.000
PDF: 4.500 10.60 0.000
PDF: 4.600 10.60 0.000
PDF: 4.700 10.60 0.000
PDF: 4.800 10.60 0.000
PDF: 4.900 10.60 0.000
PDF: -5.000 10.80 0.002
PDF: -4.900 10.80 0.002
PDF: -4.800 10.80 0.003
PDF: -4.700 10.80 0.003
PDF: -4.600 10.80 0.004
PDF: -4.500 10.80 0.005
PDF: -4.400 10.80 0.006
PDF: -4.300 10.80 0.008
PDF: -4.200 10.80 0.009
PDF: -4.100 10.80 0.012
PDF: -4.000 10.80 0.014
PDF: -3.900 10.80 0.017
PDF: -3.800 10.80 0.021
PDF: -3.700 10.80 0.025
PDF: -3.600 10.80 0.030
PDF: -3.500 10.80 0.036
PDF: -3.400 10.80 0.042
PDF: -3.300 10.80 0.050
PDF: -3.200 10.80 0.059
PDF: -3.100 10.80 0.069
PDF: -3.000 10.80 0.081
PDF: -2.900 10.80 0.094
PDF: -2.800 10.80 0.108
PDF: -2.700 10.80 0.125
PDF: -2.600 10.80 0.143
PDF: -2.500 10.80 0.163
PDF: -2.400 10.80 0.185
PDF: -2.300 10.80 0.209
PDF: -2.200 10.80 0.235
PDF: -2.100 10.80 0.263
PDF: -2.000 10.80 0.293
PDF: -1.900 10.80 0.325
PDF: -1.800 10.80 0.359
PDF: -1.700 10.80 0.395
PDF: -1.600 10.80 0.432
PDF: -1.500 10.80 0.470
PDF: -1.400 10.80 0.510
PDF: -1.300 10.80 0.550
PDF: -1.200 10.80 0.591
PDF: -1.100 10.80 0.632
PDF: -1.000 10.80 0.673
PDF: -0.900 10.80 0.713
PDF: -0.800 10.80 0.752
PDF: -0.700 10.80 0.790
PDF: -0.600 10.80 0.825
PDF: -0.500 10.80 0.859
PDF: -0.400 10.80 0.889
PDF: -0.300 10.80 0.917
PDF: -0.200 10.80 0.941
PDF: -0.100 10.80 0.961
PDF: -0.000 10.80 0.977
PDF: 0.100 10.80 0.989
PDF: 0.200 10.80 0.997
PDF: 0.300 10.80 1.000
PDF: 0.400 10.80 0.976
PDF: 0.500 10.80 0.891
PDF: 0.600 10.80 0.758
PDF: 0.700 10.80 0.602
PDF: 0.800 10.80 0.446
PDF: 0.900 10.80 0.309
PDF: 1.000 10.80 0.199
PDF: 1.100 10.80 0.120
PDF: 1.200 10.80 0.068
PDF: 1.300 10.80 0.035
PDF: 1.400 10.80 0.017
PDF: 1.500 10.80 0.008
PDF: 1.600 10.80 0.003
PDF: 1.700 10.80 0.001
PDF: 1.800 10.80 0.001
PDF: 1.900 10.80 0.000
PDF: 2.000 10.80 0.000
PDF: 2.100 10.80 0.000
PDF: 2.200 10.80 0.000
PDF: 2.300 10.80 0.000
PDF: 2.400 10.80 0.000
PDF: 2.500 10.80 0.000
PDF: 2.600 10.80 0.000
PDF: 2.700 10.80 0.000
PDF: 2.800 10.80 0.000
PDF: 2.900 10.80 0.000
PDF: 3.000 10.80 0.000
PDF: 3.100 10.80 0.000
PDF: 3.200 10.80 0.000
PDF: 3.300 10.80 0.000
PDF: 3.400 10.80 0.000
PDF: 3.500 10.80 0.000
PDF: 3.600 10.80 0.000
PDF: 3.700 10.80 0.000
PDF: 3.800 10.80 0.000
PDF: 3.900 10.80 0.000
PDF: 4.000 10.80 0.000
PDF: 4.100 10.80 0.000
PDF: 4.200 10.80 0.000
PDF: 4.300 10.80 0.000
PDF: 4.400 10.80 0.000
PDF: 4.500 10.80 0.000
PDF: 4.600 10.80 0.000
PDF: 4.700 10.80 0.000
PDF: 4.800 10.80 0.000
PDF: 4.900 10.80 0.000
PDF: -5.000 11.00 0.001
PDF: -4.900 11.00 0.001
PDF: -4.800 11.00 0.002
PDF: -4.700 11.00 0.002
PDF: -4.600 11.00 0.003
PDF: -4.500 11.00 0.003
PDF: -4.400 11.00 0.004
PDF: -4.300 11.00 0.006
PDF: -4.200 11.00 0.007
PDF: -4.100 11.00 0.009
PDF: -4.000 11.00 0.011
PDF: -3.900 11.00 0.014
PDF: -3.800 11.00 0.018
PDF: -3.700 11.00 0.022
PDF: -3.600 11.00 0.027
PDF: -3.500 11.00 0.033
PDF: -3.400 11.00 0.040
PDF: -3.300 11.00 0.048
PDF: -3.200 11.00 0.057
PDF: -3.100 11.00 0.068
PDF: -3.000 11.00 0.081
PDF: -2.900 11.00 0.096
PDF: -2.800 11.00 0.112
PDF: -2.700 11.00 0.131
PDF: -2.600 11.00 0.152
PDF: -2.500 11.00 0.175
PDF: -2.400 11.00 0.201
PDF: -2.300 11.00 0.230
PDF: -2.200 11.00 0.260
PDF: -2.100 11.00 0.294
PDF: -2.000 11.00 0.329
PDF: -1.900 11.00 0.367
PDF: -1.800 11.00 0.407
PDF: -1.700 11.00 0.449
PDF: -1.600 11.00 0.493
PDF: -1.500 11.00 0.537
PDF: -1.400 11.00 0.583
PDF: -1.300 11.00 0.628
PDF: -1.200 11.00 0.673
PDF: -1.100 11.00 0.718
PDF: -1.000 11.00 0.761
PDF: -0.900 11.00 0.802
PDF: -0.800 11.00 0.841
PDF: -0.700 11.00 0.876
PDF: -0.600 11.00 0.908
PDF: -0.500 11.00 0.936
PDF: -0.400 11.00 0.959
PDF: -0.300 11.00 0.978
PDF: -0.200 11.00 0.991
PDF: -0.100 11.00 0.998
PDF: -0.000 11.00 1.000
PDF: 0.100 11.00 0.978
PDF: 0.200 11.00 0.923
PDF: 0.300 11.00 0.842
PDF: 0.400 11.00 0.742
PDF: 0.500 11.00 0.631
PDF: 0.600 11.00 0.518
PDF: 0.700 11.00 0.411
PDF: 0.800 11.00 0.315
PDF: 0.900 11.00 0.233
PDF: 1.000 11.00 0.167
PDF: 1.100 11.00 0.115
PDF: 1.200 11.00 0.077
PDF: 1.300 11.00 0.049
PDF: 1.400 11.00 0.031
PDF: 1.500 11.00 0.018
PDF: 1.600 11.00 0.011
PDF: 1.700 11.00 0.006
PDF: 1.800 11.00 0.003
PDF: 1.900 11.00 0.002
PDF: 2.000 11.00 0.001
PDF: 2.100 11.00 0.000
PDF: 2.200 11.00 0.000
PDF: 2.300 11.00 0.000
PDF: 2.400 11.00 0.000
PDF: 2.500 11.00 0.000
PDF: 2.600 11.00 0.000
PDF: 2.700 11.00 0.000
PDF: 2.800 11.00 0.000
PDF: 2.900 11.00 0.000
PDF: 3.000 11.00 0.000
PDF: 3.100 11.00 0.000
PDF: 3.200 11.00 0.000
PDF: 3.300 11.00 0.000
PDF: 3.400 11.00 0.000
PDF: 3.500 11.00 0.000
PDF: 3.600 11.00 0.000
PDF: 3.700 11.00 0.000
PDF: 3.800 11.00 0.000
PDF: 3.900 11.00 0.000
PDF: 4.000 11.00 0.000
PDF: 4.100 11.00 0.000
PDF: 4.200 11.00 0.000
PDF: 4.300 11.00 0.000
PDF: 4.400 11.00 0.000
PDF: 4.500 11.00 0.000
PDF: 4.600 11.00 0.000
PDF: 4.700 11.00 0.000
PDF: 4.800 11.00 0.000
PDF: 4.900 11.00 0.000
PDF: -5.000 11.20 0.000
PDF: -4.900 11.20 0.000
PDF: -4.800 11.20 0.000
PDF: -4.700 11.20 0.000
PDF: -4.600 11.20 0.000
PDF: -4.500 11.20 0.000
PDF: -4.400 11.20 0.001
PDF: -4.300 11.20 0.001
PDF: -4.200 11.20 0.001
PDF: -4.100 11.20 0.002
PDF: -4.000 11.20 0.002
PDF: -3.900 11.20 0.003
PDF: -3.800 11.20 0.005
PDF: -3.700 11.20 0.006
PDF: -3.600 11.20 0.008
PDF: -3.500 11.20 0.011
PDF: -3.400 11.20 0.015
PDF: -3.300 11.20 0.020
PDF: -3.200 11.20 0.026
PDF: -3.100 11.20 0.033
PDF: -3.000 11.20 0.042
PDF: -2.900 11.20 0.054
PDF: -2.800 11.20 0.068
PDF: -2.700 11.20 0.084
PDF: -2.600 11.20 0.104
PDF: -2.500 11.20 0.127
PDF: -2.400 11.20 0.154
PDF: -2.300 11.20 0.184
PDF: -2.200 11.20 0.219
PDF: -2.100 11.20 0.258
PDF: -2.000 11.20 0.301
PDF: -1.900 11.20 0.348
PDF: -1.800 11.20 0.398
PDF: -1.700 11.20 0.452
PDF: -1.600 11.20 0.508
PDF: -1.500 11.20 0.566
PDF: -1.400 11.20 0.624
PDF: -1.300 11.20 0.682
PDF: -1.200 11.20 0.739
PDF: -1.100 11.20 0.793
PDF: -1.000 11.20 0.843
PDF: -0.900 11.20 0.887
PDF: -0.800 11.20 0.926
PDF: -0.700 11.20 0.957
PDF: -0.600 11.20 0.980
PDF: -0.500 11.20 0.995
PDF: -0.400 11.20 1.000
PDF: -0.300 11.20 0.993
PDF: -0.200 11.20 0.970
PDF: -0.100 11.20 0.932
PDF: -0.000 11.20 0.881
PDF: 0.100 11.20 0.819
PDF: 0.200 11.20 0.750
PDF: 0.300 11.20 0.675
PDF: 0.400 11.20 0.598
PDF: 0.500 11.20 0.521
PDF: 0.600 11.20 0.446
PDF: 0.700 11.20 0.376
PDF: 0.800 11.20 0.312
PDF: 0.900 11.20 0.255
PDF: 1.000 11.20 0.204
PDF: 1.100 11.20 0.161
PDF: 1.200 11.20 0.125
PDF: 1.300 11.20 0.096
PDF: 1.400 11.20 0.072
PDF: 1.500 11.20 0.053
PDF: 1.600 11.20 0.039
PDF: 1.700 11.20 0.028
PDF: 1.800 11.20 0.020
PDF: 1.900 11.20 0.014
PDF: 2.000 11.20 0.009
PDF: 2.100 11.20 0.006
PDF: 2.200 11.20 0.004
PDF: 2.300 11.20 0.003
PDF: 2.400 11.20 0.002
PDF: 2.500 11.20 0.001
PDF: 2.600 11.20 0.001
PDF: 2.700 11.20 0.000
PDF: 2.800 11.20 0.000
PDF: 2.900 11.20 0.000
PDF: 3.000 11.20 0.000
PDF: 3.100 11.20 0.000
PDF: 3.200 11.20 0.000
PDF: 3.300 11.20 0.000
PDF: 3.400 11.20 0.000
PDF: 3.500 11.20 0.000
PDF: 3.600 11.20 0.000
PDF: 3.700 11.20 0.000
PDF: 3.800 11.20 0.000
PDF: 3.900 11.20 0.000
PDF: 4.000 11.20 0.000
PDF: 4.100 11.20 0.000
PDF: 4.200 11.20 0.000
PDF: 4.300 11.20 0.000
PDF: 4.400 11.20 0.000
PDF: 4.500 11.20 0.000
PDF: 4.600 11.20 0.000
PDF: 4.700 11.20 0.000
PDF: 4.800 11.20 0.000
PDF: 4.900 11.20 0.000
PDF: -5.000 11.40 0.001
PDF: -4.900 11.40 0.001
PDF: -4.800 11.40 0.001
PDF: -4.700 11.40 0.002
PDF: -4.600 11.40 0.002
PDF: -4.500 11.40 0.003
PDF: -4.400 11.40 0.004
PDF: -4.300 11.40 0.005
PDF: -4.200 11.40 0.006
PDF: -4.100 11.40 0.008
PDF: -4.000 11.40 0.010
PDF: -3.900 11.40 0.013
PDF: -3.800 11.40 0.016
PDF: -3.700 11.40 0.020
PDF: -3.600 11.40 0.025
PDF: -3.500 11.40 0.031
PDF: -3.400 11.40 0.037
PDF: -3.300 11.40 0.045
PDF: -3.200 11.40 0.055
PDF: -3.100 11.40 0.066
PDF: -3.000 11.40 0.078
PDF: -2.900 11.40 0.093
PDF: -2.800 11.40 0.109
PDF: -2.700 11.40 0.128
PDF: -2.600 11.40 0.149
PDF: -2.500 11.40 0.173
PDF: -2.400 11.40 0.199
PDF: -2.300 11.40 0.228
PDF: -2.200 11.40 0.259
PDF: -2.100 11.40 0.293
PDF: -2.000 11.40 0.330
PDF: -1.900 11.40 0.368
PDF: -1.800 11.40 0.409
PDF: -1.700 11.40 0.452
PDF: -1.600 11.40 0.497
PDF: -1.500 11.40 0.542
PDF: -1.400 11.40 0.589
PDF: -1.300 11.40 0.635
PDF: -1.200 11.40 0.681
PDF: -1.100 11.40 0.727
PDF: -1.000 11.40 0.770
PDF: -0.900 11.40 0.812
PDF: -0.800 11.40 0.851
PDF: -0.700 11.40 0.886
PDF: -0.600 11.40 0.917
PDF: -0.500 11.40 0.944
PDF: -0.400 11.40 0.966
PDF: -0.300 11.40 0.983
PDF: -0.200 11.40 0.995
PDF: -0.100 11.40 1.000
PDF: -0.000 11.40 0.995
PDF: 0.100 11.40 0.958
PDF: 0.200 11.40 0.890
PDF: 0.300 11.40 0.798
PDF: 0.400 11.40 0.691
PDF: 0.500 11.40 0.578
PDF: 0.600 11.40 0.466
PDF: 0.700 11.40 0.363
PDF: 0.800 11.40 0.272
PDF: 0.900 11.40 0.198
PDF: 1.000 11.40 0.138
PDF: 1.100 11.40 0.093
PDF: 1.200 11.40 0.061
PDF: 1.300 11.40 0.038
PDF: 1.400 11.40 0.023
PDF: 1.500 11.40 0.014
PDF: 1.600 11.40 0.008
PDF: 1.700 11.40 0.004
PDF: 1.800 11.40 0.002
PDF: 1.900 11.40 0.001
PDF: 2.000 11.40 0.001
PDF: 2.100 11.40 0.000
PDF: 2.200 11.40 0.000
PDF: 2.300 11.40 0.000
PDF: 2.400 11.40 0.000
PDF: 2.500 11.40 0.000
PDF: 2.600 11.40 0.000
PDF: 2.700 11.40 0.000
PDF: 2.800 11.40 0.000
PDF: 2.900 11.40 0.000
PDF: 3.000 11.40 0.000
PDF: 3.100 11.40 0.000
PDF: 3.200 11.40 0.000
PDF: 3.300 11.40 0.000
PDF: 3.400 11.40 0.000
PDF: 3.500 11.40 0.000
PDF: 3.600 11.40 0.000
PDF: 3.700 11.40 0.000
PDF: 3.800 11.40 0.000
PDF: 3.900 11.40 0.000
PDF: 4.000 11.40 0.000
PDF: 4.100 11.40 0.000
PDF: 4.200 11.40 0.000
PDF: 4.300 11.40 0.000
PDF: 4.400 11.40 0.000
PDF: 4.500 11.40 0.000
PDF: 4.600 11.40 0.000
PDF: 4.700 11.40 0.000
PDF: 4.800 11.40 0.000
PDF: 4.900 11.40 0.000
PDF: -5.000 11.60 0.004
PDF: -4.900 11.60 0.005
PDF: -4.800 11.60 0.007
PDF: -4.700 11.60 0.008
PDF: -4.600 11.60 0.010
PDF: -4.500 11.60 0.012
PDF: -4.400 11.60 0.015
PDF: -4.300 11.60 0.019
PDF: -4.200 11.60 0.023
PDF: -4.100 11.60 0.027
PDF: -4.000 11.60 0.033
PDF: -3.900 11.60 0.039
PDF: -3.800 11.60 0.046
PDF: -3.700 11.60 0.055
PDF: -3.600 11.60 0.065
PDF: -3.500 11.60 0.076
PDF: -3.400 11.60 0.089
PDF: -3.300 11.60 0.103
PDF: -3.200 11.60 0.119
PDF: -3.100 11.60 0.137
PDF: -3.000 11.60 0.157
PDF: -2.900 11.60 0.179
PDF: -2.800 11.60 0.203
PDF: -2.700 11.60 0.230
PDF: -2.600 11.60 0.258
PDF: -2.500 11.60 0.288
PDF: -2.400 11.60 0.321
PDF: -2.300 11.60 0.355
PDF: -2.200 11.60 0.392
PDF: -2.100 11.60 0.429
PDF: -2.000 11.60 0.469
PDF: -1.900 11.60 0.509
PDF: -1.800 11.60 0.551
PDF: -1.700 11.60 0.593
PDF: -1.600 11.60 0.634
PDF: -1.500 11.60 0.676
PDF: -1.400 11.60 0.717
PDF: -1.300 11.60 0.757
PDF: -1.200 11.60 0.795
PDF: -1.100 11.60 0.832
PDF: -1.000 11.60 0.865
PDF: -0.900 11.60 0.896
PDF: -0.800 11.60 0.923
PDF: -0.700 11.60 0.947
PDF: -0.600 11.60 0.967
PDF: -0.500 11.60 0.982
PDF: -0.400 11.60 0.993
PDF: -0.300 11.60 0.999
PDF: -0.200 11.60 1.000
PDF: -0.100 11.60 0.988
PDF: -0.000 11.60 0.961
PDF: 0.100 11.60 0.919
PDF: 0.200 11.60 0.865
PDF: 0.300 11.60 0.801
PDF: 0.400 11.60 0.729
PDF: 0.500 11.60 0.653
PDF: 0.600 11.60 0.576
PDF: 0.700 11.60 0.499
PDF: 0.800 11.60 0.426
PDF: 0.900 11.60 0.357
PDF: 1.000 11.60 0.295
PDF: 1.100 11.60 0.239
PDF: 1.200 11.60 0.191
PDF: 1.300 11.60 0.150
PDF: 1.400 11.60 0.116
PDF: 1.500 11.60 0.088
PDF: 1.600 11.60 0.066
PDF: 1.700 11.60 0.049
PDF: 1.800 11.60 0.035
PDF: 1.900 11.60 0.025
PDF: 2.000 11.60 0.018
PDF: 2.100 11.60 0.012
PDF: 2.200 11.60 0.008
PDF: 2.300 11.60 0.005
PDF: 2.400 11.60 0.004
PDF: 2.500 11.60 0.002
PDF: 2.600 11.60 0.001
PDF: 2.700 11.60 0.001
PDF: 2.800 11.60 0.001
PDF: 2.900 11.60 0.000
PDF: 3.000 11.60 0.000
PDF: 3.100 11.60 0.000
PDF: 3.200 11.60 0.000
PDF: 3.300 11.60 0.000
PDF: 3.400 11.60 0.000
PDF: 3.500 11.60 0.000
PDF: 3.600 11.60 0.000
PDF: 3.700 11.60 0.000
PDF: 3.800 11.60 0.000
PDF: 3.900 11.60 0.000
PDF: 4.000 11.60 0.000
PDF: 4.100 11.60 0.000
PDF: 4.200 11.60 0.000
PDF: 4.300 11.60 0.000
PDF: 4.400 11.60 0.000
PDF: 4.500 11.60 0.000
PDF: 4.600 11.60 0.000
PDF: 4.700 11.60 0.000
PDF: 4.800 11.60 0.000
PDF: 4.900 11.60 0.000
PDF: -5.000 11.80 0.000
